joborder_id,company_id,recruiter,owner,title,type,salary,status,city,country,openings,start_date,date_created,date_modified,discipline,work_arrangement,owning_office
7127,754,170,170,Regulatory Lawyer,H,170000,Full,New York,US,1,2026-09-03 10:14:12,2026-07-05 09:28:11,2026-08-18 14:41:57,Legal,Office,New York
7128,998,209,207,Property Underwriter,H,162000,Active,Kuala Lumpur,MY,1,2026-09-03 17:35:36,2026-07-05 10:22:16,2026-08-05 14:06:57,"Underwriting, Broking & Claims",Hybrid,Malaysia
7129,5,19,19,Operational Risk Manager,H,70000,Full,Manchester,GB,1,2026-09-04 12:13:51,2026-07-06 10:33:59,2026-08-11 12:35:19,Risk & Compliance,Remote,Manchester
7130,173,42,42,Credit Risk Analyst,H,£89k - £110k,Full,London,GB,1,2026-09-04 12:07:33,2026-07-06 13:42:49,2026-08-09 16:00:18,Risk & Compliance,Hybrid,London
7131,284,43,43,Financial Crime Analyst,H,80000,Full,London,GB,1,,2026-07-06 13:00:15,2026-08-29 17:12:07,Risk & Compliance,Hybrid,London
7132,336,65,64,Senior Casualty Underwriter,H,€93k - €111k,Full,Dublin,IE,1,,2026-07-06 09:22:35,2026-08-10 08:08:14,"Underwriting, Broking & Claims",Hybrid,Dublin
7133,518,100,97,Senior Paralegal,H,€101k - €120k,Active,Madrid,ES,1,2026-09-04 16:03:02,2026-07-06 11:46:18,2026-09-09 14:39:45,Legal,Office,Madrid
7134,544,108,108,Project Manager,H,€67k - €75k,Full,Paris,FR,1,2026-09-04 11:36:44,2026-07-06 16:12:17,2026-08-22 12:18:21,Transformation & Change,Office,Paris
7135,647,142,142,Project Manager,H,CHF 139k,Active,Zurich,CH,1,2026-09-04 17:45:39,2026-07-06 16:47:32,2026-08-20 09:07:03,Transformation & Change,Hybrid,Zurich
7136,9,5,1,Reserving Actuary,H,"112,000",Full,Manchester,GB,1,2026-09-05 08:26:48,2026-07-07 12:07:28,2026-08-22 08:18:14,Actuarial,Remote,Manchester
7137,203,45,45,Compliance Officer,H,£73k - £89k,Active,London,GB,2,2026-09-05 11:00:56,2026-07-07 11:45:28,2026-08-17 13:26:19,Risk & Compliance,Hybrid,London
7138,500,95,95,Head of Pricing,H,112000,Full,Brussels,BE,1,,2026-07-07 09:13:06,2026-08-24 11:42:52,Actuarial,Remote,Brussels
7139,502,104,104,Head of Legal,H,EUR 106k,Active,Madrid,ES,1,2026-09-05 14:10:31,2026-07-07 13:45:24,2026-08-06 11:17:47,Legal,Office,Madrid
7140,503,105,105,Head of Legal,H,"78,000",Full,Madrid,ES,1,2026-09-05 13:31:13,2026-07-07 10:07:06,2026-09-08 08:03:16,Legal,Office,Madrid
7141,603,117,117,Change Manager,H,Competitive,Full,Paris,FR,1,,2026-07-07 11:37:48,2026-08-20 17:06:06,Transformation & Change,Hybrid,Paris
7142,710,150,146,Project Manager,H,$109k - $135k,Full,New York,US,1,,2026-07-07 08:01:06,2026-08-07 11:26:03,Transformation & Change,Hybrid,New York
7143,336,76,76,Senior Management Accountant,H,"72,000",Active,Dublin,IE,1,,2026-07-08 18:28:56,2026-07-30 16:19:28,"Accountancy, Finance & Audit",Hybrid,Dublin
7144,659,136,132,FP&A Analyst,H,CHF 126k,Full,Zurich,CH,1,2026-09-06 17:14:42,2026-07-08 10:46:12,2026-08-13 10:26:27,"Accountancy, Finance & Audit",Hybrid,Zurich
7145,877,183,183,Senior Cyber Security Analyst,H,HKD 814k,Active,Hong Kong,HK,1,,2026-07-08 12:30:13,2026-07-26 09:49:27,Technology,Remote,Hong Kong
7146,877,186,182,FP&A Analyst,H,HK$631k - HK$737k,Full,Hong Kong,HK,1,2026-09-06 11:49:46,2026-07-08 08:42:17,2026-08-12 14:42:21,"Accountancy, Finance & Audit",Office,Hong Kong
7147,121,8,8,Financial Controller,H,"86,000",Active,Manchester,GB,1,2026-09-07 11:21:06,2026-07-09 15:27:41,2026-07-26 18:46:52,"Accountancy, Finance & Audit",Office,Manchester
7148,36,24,24,Senior Software Engineer,H,84000,Full,Manchester,GB,1,,2026-07-09 18:50:13,2026-08-09 08:01:20,Technology,Remote,Manchester
7149,173,54,54,Product Owner,H,112000,Full,London,GB,1,,2026-07-09 09:34:04,2026-09-10 13:50:16,Transformation & Change,Office,London
7150,357,70,70,Senior Claims Handler,H,"82,000",Full,Dublin,IE,1,2026-09-07 18:34:22,2026-07-09 13:30:48,2026-08-15 14:24:55,"Underwriting, Broking & Claims",Hybrid,Dublin
7151,663,135,135,Data Engineer,H,"113,000",Full,Zurich,CH,1,2026-09-07 11:36:57,2026-07-09 17:04:09,2026-08-14 16:42:08,Technology,Office,Zurich
7152,763,146,146,Senior Programme Director,H,$148k - $170k,Full,New York,US,1,2026-09-07 08:27:19,2026-07-09 10:03:45,2026-09-04 16:15:48,Transformation & Change,Hybrid,New York
7153,1,6,6,Financial Controller,H,"88,000",Active,Manchester,GB,1,2026-09-08 08:00:54,2026-07-10 18:39:14,2026-08-03 14:42:24,"Accountancy, Finance & Audit",Hybrid,Manchester
7154,169,29,29,In-house Counsel,H,£83k - £98k,Full,London,GB,1,2026-09-08 10:13:50,2026-07-10 15:24:18,2026-08-26 14:52:55,Legal,Hybrid,London
7155,184,53,53,Project Manager,H,"78,000",Full,London,GB,1,2026-09-08 10:19:19,2026-07-10 17:53:43,2026-08-24 11:25:53,Transformation & Change,Hybrid,London
7156,632,138,132,Financial Controller,H,CHF 101k - CHF 126k,Active,Zurich,CH,1,2026-09-08 11:52:01,2026-07-10 12:05:40,2026-09-03 10:41:07,"Accountancy, Finance & Audit",Hybrid,Zurich
7157,632,144,144,Change Manager,H,Competitive,Active,Zurich,CH,3,2026-09-08 09:01:17,2026-07-10 18:48:16,2026-08-08 14:25:53,Transformation & Change,Hybrid,Zurich
7158,462,90,88,Senior Actuarial Analyst,H,€131k - €151k,Full,Brussels,BE,1,,2026-07-11 08:39:05,2026-08-20 10:44:38,Actuarial,Hybrid,Brussels
7159,578,116,116,Programme Director,H,EUR 116k,Full,Paris,FR,1,,2026-07-11 11:44:41,2026-08-11 08:54:53,Transformation & Change,Remote,Paris
7160,567,128,121,Claims Handler,H,€93k - €114k,Active,Paris,FR,1,2026-09-09 16:05:25,2026-07-11 10:49:24,2026-08-29 12:43:20,"Underwriting, Broking & Claims",Hybrid,Paris
7161,169,51,47,Change Manager,H,GBP 88k,Active,London,GB,1,2026-09-10 08:29:58,2026-07-12 13:10:09,2026-08-15 18:40:07,Transformation & Change,Hybrid,London
7162,177,55,55,Senior Actuarial Analyst,H,"134,000",Active,London,GB,1,2026-09-10 11:49:54,2026-07-12 14:59:11,2026-09-11 10:07:26,Actuarial,Office,London
7163,460,95,95,Reserving Actuary,H,€103k - €119k,Active,Brussels,BE,2,2026-09-10 15:23:41,2026-07-12 18:23:35,2026-09-10 14:34:15,Actuarial,Hybrid,Brussels
7164,507,103,103,Commercial Lawyer,H,"92,000",Active,Madrid,ES,1,2026-09-10 12:48:07,2026-07-12 16:56:46,2026-08-10 13:22:16,Legal,Office,Madrid
7165,836,174,174,Casualty Underwriter,H,"77,000",Full,Charlotte,US,1,2026-09-10 17:58:14,2026-07-12 15:55:21,2026-08-29 11:36:56,"Underwriting, Broking & Claims",Hybrid,Charlotte
7166,835,178,178,Software Engineer,H,98000,Active,Charlotte,US,1,2026-09-10 08:27:57,2026-07-12 13:50:23,2026-08-30 15:08:59,Technology,Hybrid,Charlotte
7167,562,114,114,Programme Director,H,73000,Full,Paris,FR,1,2026-09-11 08:57:12,2026-07-13 18:47:20,2026-08-19 09:06:39,Transformation & Change,Hybrid,Paris
7168,560,129,129,Casualty Underwriter,H,€89k - €108k,Full,Paris,FR,1,,2026-07-13 08:37:15,2026-08-31 12:28:21,"Underwriting, Broking & Claims",Hybrid,Paris
7169,49,18,11,Casualty Underwriter,H,£64k - £77k,Full,Manchester,GB,1,2026-09-12 11:30:11,2026-07-14 12:33:35,2026-08-26 16:48:24,"Underwriting, Broking & Claims",Hybrid,Manchester
7170,167,26,26,Software Engineer,H,"62,000",Full,Manchester,GB,1,2026-09-12 08:25:16,2026-07-14 16:48:41,2026-08-09 17:20:18,Technology,Remote,Manchester
7171,330,31,28,Commercial Lawyer,H,£124k - £144k,Active,London,GB,2,2026-09-12 13:48:51,2026-07-14 10:15:42,2026-08-19 08:10:22,Legal,Hybrid,London
7172,170,36,36,Commercial Lawyer,H,£137k - £167k,Active,London,GB,1,2026-09-12 14:24:14,2026-07-14 09:39:49,2026-08-17 16:41:16,Legal,Office,London
7173,581,115,115,Senior Financial Crime Analyst,H,EUR 84k,Active,Paris,FR,1,,2026-07-14 17:06:23,2026-08-13 09:41:22,Risk & Compliance,Hybrid,Paris
7174,546,130,130,Senior Claims Manager,H,EUR 102k,Full,Paris,FR,1,2026-09-12 17:52:32,2026-07-14 11:47:23,2026-08-19 15:08:30,"Underwriting, Broking & Claims",Office,Paris
7175,859,175,174,Property Underwriter,H,$123k - $145k,Full,Charlotte,US,1,2026-09-12 10:34:58,2026-07-14 10:13:23,2026-09-05 13:04:11,"Underwriting, Broking & Claims",Office,Charlotte
7176,53,9,6,Tax Manager,H,£59k - £68k,Active,Manchester,GB,1,2026-09-13 13:24:14,2026-07-15 16:56:55,2026-08-05 16:59:41,"Accountancy, Finance & Audit",Remote,Manchester
7177,1,17,17,Account Executive,H,GBP 55k,Full,Manchester,GB,1,2026-09-13 10:29:46,2026-07-15 09:34:55,2026-08-09 18:40:18,"Underwriting, Broking & Claims",Remote,Manchester
7178,173,62,62,Capital Modelling Actuary,H,GBP 96k,Full,London,GB,1,2026-09-13 15:54:22,2026-07-15 18:57:51,2026-09-08 15:07:58,Actuarial,Hybrid,London
7179,342,76,76,Senior Internal Auditor,H,94000,Full,Dublin,IE,1,2026-09-13 12:20:39,2026-07-15 11:14:44,2026-08-14 16:45:20,"Accountancy, Finance & Audit",Hybrid,Dublin
7180,430,86,86,Senior Project Manager,H,€95k - €106k,Full,Amsterdam,NL,1,2026-09-13 09:09:42,2026-07-15 16:42:57,2026-08-14 18:37:41,Transformation & Change,Remote,Amsterdam
7181,460,94,94,Regulatory Lawyer,H,100000,Active,Brussels,BE,1,2026-09-13 08:33:17,2026-07-15 12:14:46,2026-08-04 18:12:49,Legal,Hybrid,Brussels
7182,715,151,146,Senior Project Manager,H,Competitive,Full,New York,US,1,,2026-07-15 08:39:06,2026-08-19 16:24:09,Transformation & Change,Hybrid,New York
7183,845,179,174,Senior In-house Counsel,H,146000,Active,Charlotte,US,3,,2026-07-15 17:28:54,2026-09-05 14:57:26,Legal,Hybrid,Charlotte
7184,2,25,25,Software Engineer,H,£67k - £82k,Active,Manchester,GB,1,2026-09-14 12:44:48,2026-07-16 16:05:19,2026-08-09 12:54:18,Technology,Remote,Manchester
7185,644,143,143,Product Owner,H,CHF 148k,Full,Zurich,CH,1,,2026-07-16 08:03:23,2026-09-02 08:38:51,Transformation & Change,Remote,Zurich
7186,943,204,194,Senior Programme Director,H,SGD 146k,Full,Singapore,SG,1,2026-09-14 08:32:00,2026-07-16 09:48:59,2026-08-12 18:12:47,Transformation & Change,Hybrid,Singapore
7187,1,4,4,Reserving Actuary,H,"108,000",Full,Manchester,GB,1,2026-09-15 12:45:38,2026-07-17 10:12:03,2026-09-07 16:46:42,Actuarial,Remote,Manchester
7188,371,69,69,Senior Property Underwriter,H,EUR 84k,Active,Dublin,IE,1,,2026-07-17 08:07:36,2026-08-30 08:05:35,"Underwriting, Broking & Claims",Hybrid,Dublin
7189,168,46,46,Credit Risk Analyst,H,"80,000",Active,London,GB,1,2026-09-16 18:26:09,2026-07-18 17:22:22,2026-08-15 11:37:41,Risk & Compliance,Hybrid,London
7190,410,71,71,Property Underwriter,H,€55k - €65k,Full,Dublin,IE,1,2026-09-16 17:05:04,2026-07-18 12:41:45,2026-08-16 17:19:26,"Underwriting, Broking & Claims",Hybrid,Dublin
7191,492,94,94,Pricing Actuary,H,"98,000",Full,Brussels,BE,1,2026-09-16 16:59:57,2026-07-18 17:00:19,2026-09-08 09:32:01,Actuarial,Hybrid,Brussels
7192,628,143,143,Programme Director,H,CHF 154k - CHF 192k,Active,Zurich,CH,1,2026-09-16 14:56:09,2026-07-18 14:04:04,2026-08-16 11:43:28,Transformation & Change,Office,Zurich
7193,733,154,146,Business Analyst,H,$117k - $146k,Full,New York,US,1,2026-09-16 14:31:59,2026-07-18 09:08:35,2026-08-20 16:21:12,Transformation & Change,Hybrid,New York
7194,19,25,25,Data Engineer,H,76000,Full,Manchester,GB,1,2026-09-17 14:17:07,2026-07-19 13:23:47,2026-09-04 11:52:41,Technology,Hybrid,Manchester
7195,168,37,37,Head of Compliance,H,77000,Full,London,GB,1,,2026-07-19 17:21:52,2026-08-21 16:45:58,Risk & Compliance,Hybrid,London
7196,193,62,62,Senior Casualty Underwriter,H,86000,Full,London,GB,1,2026-09-17 08:04:54,2026-07-19 16:15:03,2026-08-25 12:51:13,"Underwriting, Broking & Claims",Hybrid,London
7197,464,96,88,Reserving Actuary,H,€122k - €141k,Active,Brussels,BE,1,2026-09-17 10:26:25,2026-07-19 15:49:38,2026-08-12 08:15:03,Actuarial,Hybrid,Brussels
7198,283,31,28,Change Manager,H,£106k - £118k,Active,London,GB,1,2026-09-18 16:21:11,2026-07-20 12:20:47,2026-08-20 17:06:48,Transformation & Change,Office,London
7199,242,60,60,Head of Pricing,H,£98k - £114k,Full,London,GB,1,2026-09-18 17:20:12,2026-07-20 15:53:17,2026-08-24 15:06:08,Actuarial,Remote,London
7200,248,61,61,Reserving Actuary,H,88000,Active,London,GB,2,2026-09-18 08:35:38,2026-07-20 08:24:27,2026-08-29 13:10:10,Actuarial,Hybrid,London
7201,707,145,145,Business Analyst,H,CHF 121k - CHF 148k,Full,Zurich,CH,1,2026-09-18 14:03:23,2026-07-20 11:19:03,2026-08-21 08:02:33,Transformation & Change,Hybrid,Zurich
7202,740,164,158,Cloud Architect,H,$152k - $169k,Full,New York,US,1,2026-09-18 11:19:25,2026-07-20 12:41:23,2026-09-10 13:00:13,Technology,Hybrid,New York
7203,842,175,175,Account Executive,H,116000,Active,Charlotte,US,1,2026-09-18 12:28:31,2026-07-20 18:18:46,2026-09-04 11:28:27,"Underwriting, Broking & Claims",Hybrid,Charlotte
7204,18,5,1,Head of Pricing,H,£83k - £98k,Full,Manchester,GB,1,2026-09-19 10:19:57,2026-07-21 14:17:03,2026-09-08 13:43:44,Actuarial,Hybrid,Manchester
7205,9,15,15,In-house Counsel,H,£98k - £122k,Active,Manchester,GB,1,,2026-07-21 13:56:19,2026-08-17 10:15:14,Legal,Remote,Manchester
7206,310,45,45,Compliance Officer,H,103000,Active,London,GB,2,,2026-07-21 17:47:17,2026-08-14 10:22:04,Risk & Compliance,Office,London
7207,492,93,88,Senior Pricing Actuary,H,112000,Active,Brussels,BE,1,2026-09-19 10:14:01,2026-07-21 16:27:56,2026-08-24 08:35:40,Actuarial,Hybrid,Brussels
7208,509,97,97,Paralegal,H,74000,Full,Madrid,ES,1,2026-09-19 17:37:09,2026-07-21 09:20:42,2026-09-06 09:47:00,Legal,Hybrid,Madrid
7209,630,135,135,Property Underwriter,H,CHF 85k - CHF 97k,Full,Zurich,CH,2,2026-09-19 18:50:07,2026-07-21 15:35:28,2026-09-01 15:48:52,"Underwriting, Broking & Claims",Hybrid,Zurich
7210,714,150,146,Project Manager,H,$152k - $176k,Active,New York,US,2,2026-09-19 17:59:17,2026-07-21 12:48:44,2026-08-31 15:45:27,Transformation & Change,Hybrid,New York
7211,725,172,172,Senior Commercial Lawyer,H,$133k - $150k,Full,New York,US,1,2026-09-19 08:04:49,2026-07-21 15:18:24,2026-09-09 16:33:42,Legal,Hybrid,New York
7212,3,3,3,Senior Reserving Actuary,H,"94,000",Active,Manchester,GB,3,2026-09-20 09:45:28,2026-07-22 13:06:18,2026-09-04 14:40:01,Actuarial,Hybrid,Manchester
7213,356,74,74,Management Accountant,H,70000,Active,Dublin,IE,2,2026-09-20 10:35:33,2026-07-22 18:00:02,2026-09-10 17:43:12,"Accountancy, Finance & Audit",Hybrid,Dublin
7214,358,75,75,Casualty Underwriter,H,102000,Active,Dublin,IE,1,,2026-07-22 12:00:16,2026-09-06 16:52:34,"Underwriting, Broking & Claims",Hybrid,Dublin
7215,445,80,80,Project Manager,H,82000,Active,Amsterdam,NL,1,2026-09-20 15:49:32,2026-07-22 12:32:50,2026-08-13 14:06:49,Transformation & Change,Hybrid,Amsterdam
7216,548,106,106,Business Analyst,H,€73k - €81k,Full,Paris,FR,1,2026-09-20 16:56:12,2026-07-22 13:46:19,2026-09-10 18:14:34,Transformation & Change,Office,Paris
7217,721,147,146,Change Manager,H,108000,Active,New York,US,1,,2026-07-22 18:35:57,2026-08-19 14:44:52,Transformation & Change,Hybrid,New York
7218,799,161,161,Cloud Architect,H,174000,Full,New York,US,1,2026-09-20 13:42:27,2026-07-22 15:17:45,2026-09-03 10:13:07,Technology,Office,New York
7219,184,59,55,Head of Pricing,H,£98k - £114k,Full,London,GB,1,2026-09-21 16:49:55,2026-07-23 10:51:09,2026-09-12 12:00:16,Actuarial,Office,London
7220,505,102,97,Senior Compliance Officer,H,"70,000",Active,Madrid,ES,1,2026-09-21 15:55:56,2026-07-23 18:39:51,2026-08-21 11:08:15,Risk & Compliance,Office,Madrid
7221,141,7,7,Financial Controller,H,£72k - £80k,Active,Manchester,GB,1,2026-09-22 12:37:30,2026-07-24 14:44:05,2026-08-19 09:07:31,"Accountancy, Finance & Audit",Hybrid,Manchester
7222,3,22,20,Senior Capital Modelling Actuary,H,GBP 95k,Active,Manchester,GB,1,,2026-07-24 16:09:46,2026-09-11 18:13:56,Actuarial,Hybrid,Manchester
7223,174,61,61,Senior Reserving Actuary,H,£89k - £105k,Full,London,GB,1,,2026-07-24 08:58:58,2026-09-01 16:11:16,Actuarial,Hybrid,London
7224,350,78,78,Financial Controller,H,"65,000",Full,Dublin,IE,1,,2026-07-24 11:27:54,2026-08-24 15:25:37,"Accountancy, Finance & Audit",Remote,Dublin
7225,418,82,82,Senior Internal Auditor,H,EUR 85k,Full,Amsterdam,NL,1,2026-09-22 18:06:29,2026-07-24 15:58:27,2026-08-24 14:00:59,"Accountancy, Finance & Audit",Office,Amsterdam
7226,470,92,92,Pricing Actuary,H,136000,Full,Brussels,BE,1,,2026-07-24 12:45:01,2026-09-07 14:56:45,Actuarial,Office,Brussels
7227,513,99,99,Head of Legal,H,€97k - €111k,Active,Madrid,ES,2,,2026-07-24 18:08:47,2026-08-20 14:36:05,Legal,Hybrid,Madrid
7228,860,177,177,Senior Casualty Underwriter,H,"96,000",Full,Charlotte,US,1,,2026-07-24 12:39:21,2026-09-03 18:34:54,"Underwriting, Broking & Claims",Remote,Charlotte
7229,935,201,194,Business Analyst,H,SGD 154k,Active,Singapore,SG,1,,2026-07-24 09:08:11,2026-08-18 18:37:16,Transformation & Change,Hybrid,Singapore
7230,142,10,10,Management Accountant,H,£78k - £97k,Full,Manchester,GB,1,,2026-07-25 11:54:17,2026-09-03 09:25:02,"Accountancy, Finance & Audit",Office,Manchester
7231,349,70,70,Reserving Actuary,H,"132,000",Active,Dublin,IE,1,2026-09-23 11:04:35,2026-07-25 08:24:32,2026-08-22 12:32:59,Actuarial,Office,Dublin
7232,738,159,158,Software Engineer,H,$112k - $127k,Full,New York,US,1,2026-09-23 08:21:54,2026-07-25 08:48:32,2026-09-02 18:12:46,Technology,Hybrid,New York
7233,972,212,212,Senior Casualty Underwriter,H,"231,000",Full,Kuala Lumpur,MY,1,2026-09-23 09:59:51,2026-07-25 10:09:03,2026-08-31 11:20:43,"Underwriting, Broking & Claims",Office,Malaysia
7234,3,14,11,Financial Crime Analyst,H,£59k - £71k,Active,Manchester,GB,1,2026-09-24 11:59:12,2026-07-26 12:33:20,2026-08-26 09:32:23,Risk & Compliance,Hybrid,Manchester
7235,170,52,47,Programme Director,H,GBP 106k,Full,London,GB,1,2026-09-24 10:12:01,2026-07-26 12:44:43,2026-09-01 09:52:24,Transformation & Change,Hybrid,London
7236,441,83,83,Change Manager,H,109000,Active,Amsterdam,NL,2,,2026-07-26 10:45:20,2026-08-23 14:18:02,Transformation & Change,Hybrid,Amsterdam
7237,632,139,139,Reserving Actuary,H,190000,Full,Zurich,CH,1,2026-09-24 09:30:58,2026-07-26 09:42:29,2026-09-12 08:51:18,Actuarial,Hybrid,Zurich
7238,34,7,6,Tax Manager,H,£70k - £79k,Full,Manchester,GB,2,2026-09-25 12:40:29,2026-07-27 08:13:34,2026-09-09 16:01:19,"Accountancy, Finance & Audit",Hybrid,Manchester
7239,316,63,55,Capital Modelling Actuary,H,"100,000",Active,London,GB,2,,2026-07-27 14:20:50,2026-09-11 16:43:16,Actuarial,Hybrid,London
7240,337,67,67,Property Underwriter,H,€97k - €109k,Active,Dublin,IE,1,2026-09-25 15:24:38,2026-07-27 11:40:06,2026-08-27 12:25:15,"Underwriting, Broking & Claims",Office,Dublin
7241,550,123,123,Property Underwriter,H,"92,000",Full,Paris,FR,1,2026-09-25 18:29:23,2026-07-27 10:33:18,2026-08-18 12:52:17,"Underwriting, Broking & Claims",Hybrid,Paris
7242,738,171,171,Senior In-house Counsel,H,Competitive,Full,New York,US,1,,2026-07-27 18:47:04,2026-09-07 18:11:40,Legal,Remote,New York
7243,877,190,182,Senior Cyber Security Analyst,H,HK$658k - HK$797k,Active,Hong Kong,HK,1,2026-09-25 12:26:36,2026-07-27 18:49:43,2026-08-23 14:22:00,Technology,Office,Hong Kong
7244,170,39,39,Compliance Officer,H,78000,Active,London,GB,1,,2026-07-28 15:28:51,2026-09-09 09:24:13,Risk & Compliance,Remote,London
7245,340,66,66,Claims Handler,H,€103k - €126k,Active,Dublin,IE,3,2026-09-26 15:36:26,2026-07-28 08:47:15,2026-09-12 12:09:16,"Underwriting, Broking & Claims",Hybrid,Dublin
7246,461,91,91,Pricing Actuary,H,116000,Active,Brussels,BE,2,,2026-07-28 08:28:48,2026-08-23 11:59:34,Actuarial,Hybrid,Brussels
7247,464,93,88,Head of Pricing,H,122000,Active,Brussels,BE,1,,2026-07-28 18:39:08,2026-08-28 09:11:08,Actuarial,Office,Brussels
7248,693,140,140,Business Analyst,H,"135,000",Full,Zurich,CH,1,2026-09-26 18:57:21,2026-07-28 10:37:42,2026-08-20 14:56:29,Transformation & Change,Remote,Zurich
7249,745,152,152,Business Analyst,H,$103k - $117k,Full,New York,US,1,2026-09-26 10:09:55,2026-07-28 13:48:12,2026-09-02 11:04:27,Transformation & Change,Hybrid,New York
7250,851,179,179,Senior Casualty Underwriter,H,84000,Active,Charlotte,US,2,,2026-07-28 09:13:40,2026-09-01 13:46:27,"Underwriting, Broking & Claims",Hybrid,Charlotte
7251,169,38,38,Credit Risk Analyst,H,"99,000",Active,London,GB,1,2026-09-27 16:43:21,2026-07-29 12:40:19,2026-08-29 08:52:15,Risk & Compliance,Office,London
7252,421,84,79,Senior Project Manager,H,€113k - €139k,Full,Amsterdam,NL,1,2026-09-27 14:40:42,2026-07-29 12:20:53,2026-08-25 15:05:10,Transformation & Change,Remote,Amsterdam
7253,460,88,88,Head of Pricing,H,84000,Active,Brussels,BE,1,,2026-07-29 11:13:11,2026-08-20 11:26:53,Actuarial,Hybrid,Brussels
7254,588,120,120,Project Manager,H,EUR 102k,Full,Paris,FR,1,2026-09-27 09:17:36,2026-07-29 14:34:47,2026-09-05 17:56:30,Transformation & Change,Hybrid,Paris
7255,561,128,128,Business Analyst,H,EUR 88k,Active,Paris,FR,1,2026-09-27 10:23:32,2026-07-29 10:11:08,2026-08-31 13:56:53,Transformation & Change,Hybrid,Paris
7256,633,136,136,Senior FP&A Analyst,H,CHF 131k - CHF 151k,Active,Zurich,CH,1,2026-09-27 10:11:58,2026-07-29 18:51:06,2026-08-26 15:01:57,"Accountancy, Finance & Audit",Hybrid,Zurich
7257,712,166,166,Regulatory Lawyer,H,Competitive,Active,New York,US,1,2026-09-27 14:33:16,2026-07-29 18:19:26,2026-08-24 08:40:23,Legal,Office,New York
7258,907,182,182,Tax Manager,H,HKD 708k,Active,Hong Kong,HK,1,2026-09-27 14:25:31,2026-07-29 08:18:49,2026-09-01 15:07:52,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7259,974,207,207,Casualty Underwriter,H,"190,000",Active,Kuala Lumpur,MY,1,,2026-07-29 17:24:46,2026-08-24 18:57:19,"Underwriting, Broking & Claims",Office,Malaysia
7260,184,35,35,Senior Internal Auditor,H,£81k - £99k,Active,London,GB,1,2026-09-28 08:48:20,2026-07-30 17:10:06,2026-08-24 15:33:14,"Accountancy, Finance & Audit",Remote,London
7261,331,52,52,Product Owner,H,£79k - £97k,Active,London,GB,2,2026-09-28 09:28:59,2026-07-30 13:00:06,2026-08-31 14:39:26,Transformation & Change,Hybrid,London
7262,254,56,56,Reserving Actuary,H,Competitive,Active,London,GB,2,2026-09-28 12:02:17,2026-07-30 13:08:13,2026-08-29 16:29:14,Actuarial,Remote,London
7263,580,125,121,Claims Handler,H,"93,000",Active,Paris,FR,1,,2026-07-30 10:41:15,2026-08-19 09:38:12,"Underwriting, Broking & Claims",Remote,Paris
7264,576,131,131,FP&A Analyst,H,€89k - €104k,Active,Paris,FR,1,,2026-07-30 11:01:45,2026-08-22 14:33:42,"Accountancy, Finance & Audit",Hybrid,Paris
7265,773,155,155,Senior Casualty Underwriter,H,$143k - $167k,Full,New York,US,1,2026-09-28 14:14:36,2026-07-30 17:11:21,2026-09-09 13:08:33,"Underwriting, Broking & Claims",Hybrid,New York
7266,1001,213,213,Account Executive,H,Competitive,Active,Kuala Lumpur,MY,1,2026-09-28 15:36:56,2026-07-30 16:53:32,2026-08-26 16:24:51,"Underwriting, Broking & Claims",Hybrid,Malaysia
7267,193,47,47,Senior Business Analyst,H,GBP 104k,Full,London,GB,1,2026-09-29 16:51:21,2026-07-31 17:46:49,2026-09-04 08:51:08,Transformation & Change,Hybrid,London
7268,443,82,79,Project Manager,H,Competitive,Active,Amsterdam,NL,1,,2026-07-31 12:23:52,2026-08-31 13:43:38,Transformation & Change,Hybrid,Amsterdam
7269,422,85,85,Product Owner,H,122000,Active,Amsterdam,NL,1,2026-09-29 13:05:01,2026-07-31 15:14:54,2026-08-26 15:00:29,Transformation & Change,Hybrid,Amsterdam
7270,502,100,97,Paralegal,H,"84,000",Full,Madrid,ES,1,,2026-07-31 12:07:25,2026-08-27 12:12:32,Legal,Remote,Madrid
7271,568,121,121,Account Executive,H,€98k - €112k,Active,Paris,FR,2,,2026-07-31 17:31:44,2026-08-26 08:11:45,"Underwriting, Broking & Claims",Hybrid,Paris
7272,633,138,132,Senior Management Accountant,H,114000,Active,Zurich,CH,1,2026-09-29 08:46:21,2026-07-31 10:40:54,2026-08-24 13:30:33,"Accountancy, Finance & Audit",Remote,Zurich
7273,725,153,153,Claims Handler,H,"156,000",Full,New York,US,1,,2026-07-31 12:48:49,2026-08-26 10:50:19,"Underwriting, Broking & Claims",Remote,New York
7274,921,194,194,Project Manager,H,156000,Full,Singapore,SG,1,2026-09-29 09:08:04,2026-07-31 18:42:21,2026-08-30 08:49:11,Transformation & Change,Hybrid,Singapore
7275,943,202,202,Business Analyst,H,"133,000",Full,Singapore,SG,1,2026-09-29 10:53:36,2026-07-31 14:21:02,2026-09-07 17:12:00,Transformation & Change,Hybrid,Singapore
7276,935,203,194,Change Manager,H,Competitive,Active,Singapore,SG,1,2026-09-29 14:49:07,2026-07-31 16:04:10,2026-08-18 18:35:23,Transformation & Change,Office,Singapore
7277,966,210,210,Claims Manager,H,RM183k - RM201k,Full,Kuala Lumpur,MY,1,2026-09-29 11:54:49,2026-07-31 08:18:51,2026-09-11 17:48:10,"Underwriting, Broking & Claims",Office,Malaysia
