candidate_joborder_status_history_id,candidate_id,joborder_id,date,status_from,status_to,date_modified
137070,41193,6996,2026-06-27 10:54:28,400,500,2026-06-27 10:54:28
137071,43723,6998,2026-06-27 11:37:22,0,400,2026-06-27 11:37:22
137072,41850,6999,2026-06-27 12:26:11,400,650,2026-06-27 12:26:11
137073,43450,6999,2026-06-27 14:23:37,400,675,2026-06-27 14:23:37
137074,43483,7000,2026-06-27 17:52:02,400,500,2026-06-27 17:52:02
137075,43510,7000,2026-06-27 11:03:36,400,700,2026-06-27 11:03:36
137076,43724,7000,2026-06-27 09:07:35,0,400,2026-06-27 09:07:35
137077,43725,7001,2026-06-27 16:43:17,0,400,2026-06-27 16:43:17
137078,43726,7004,2026-06-27 13:30:25,0,400,2026-06-27 13:30:25
137079,43727,7005,2026-06-27 17:00:41,0,400,2026-06-27 17:00:41
137080,43579,7006,2026-06-27 13:10:27,400,650,2026-06-27 13:10:27
137081,43728,7006,2026-06-27 10:07:54,0,400,2026-06-27 10:07:54
137082,43729,7007,2026-06-27 10:12:23,0,400,2026-06-27 10:12:23
137083,40683,7010,2026-06-27 10:50:02,400,500,2026-06-27 10:50:02
137084,43730,7012,2026-06-27 12:38:11,0,400,2026-06-27 12:38:11
137085,43458,7013,2026-06-27 16:57:52,400,500,2026-06-27 16:57:52
137086,43731,7018,2026-06-27 17:06:18,0,400,2026-06-27 17:06:18
137087,41744,7019,2026-06-27 12:27:10,0,400,2026-06-27 12:27:10
137088,43732,7019,2026-06-27 10:06:31,0,400,2026-06-27 10:06:31
137089,43622,7020,2026-06-27 15:40:17,400,500,2026-06-27 15:40:17
137090,43733,7022,2026-06-27 13:57:15,0,400,2026-06-27 13:57:15
137091,43734,7023,2026-06-27 11:00:42,0,400,2026-06-27 11:00:42
137092,43735,7025,2026-06-27 15:40:39,0,400,2026-06-27 15:40:39
137093,42972,7025,2026-06-27 15:59:27,0,400,2026-06-27 15:59:27
137094,43736,7029,2026-06-27 12:23:37,0,400,2026-06-27 12:23:37
137095,43520,7031,2026-06-27 12:50:09,400,675,2026-06-27 12:50:09
137096,40799,7032,2026-06-27 08:35:30,0,400,2026-06-27 08:35:30
137097,43737,7034,2026-06-27 15:43:06,0,400,2026-06-27 15:43:06
137098,43630,7036,2026-06-27 15:10:55,400,700,2026-06-27 15:10:55
137099,43738,7037,2026-06-27 13:53:22,0,400,2026-06-27 13:53:22
137100,43418,7038,2026-06-27 08:43:58,400,700,2026-06-27 08:43:58
137101,43739,7038,2026-06-27 13:07:05,0,400,2026-06-27 13:07:05
137102,40825,7039,2026-06-27 11:16:17,0,400,2026-06-27 11:16:17
137103,42766,7041,2026-06-27 11:00:53,0,400,2026-06-27 11:00:53
137104,43740,7041,2026-06-27 12:42:58,0,400,2026-06-27 12:42:58
137105,43741,7042,2026-06-27 13:56:05,0,400,2026-06-27 13:56:05
137106,43742,7042,2026-06-27 16:41:10,0,400,2026-06-27 16:41:10
137107,43743,7045,2026-06-27 09:06:47,0,400,2026-06-27 09:06:47
137108,43744,7047,2026-06-27 16:26:51,0,400,2026-06-27 16:26:51
137109,42688,7048,2026-06-27 10:03:20,0,400,2026-06-27 10:03:20
137110,43745,7051,2026-06-27 13:30:27,0,400,2026-06-27 13:30:27
137111,43746,7053,2026-06-27 13:55:44,0,400,2026-06-27 13:55:44
137112,41764,7054,2026-06-27 14:47:20,0,400,2026-06-27 14:47:20
137113,43747,7054,2026-06-27 11:23:37,0,400,2026-06-27 11:23:37
137114,43748,7055,2026-06-27 15:26:24,0,400,2026-06-27 15:26:24
137115,43749,7056,2026-06-27 10:15:01,0,400,2026-06-27 10:15:01
137116,43750,7056,2026-06-27 11:58:48,0,400,2026-06-27 11:58:48
137117,43751,7059,2026-06-27 11:29:25,0,400,2026-06-27 11:29:25
137118,43752,7059,2026-06-27 09:01:52,0,400,2026-06-27 09:01:52
137119,43753,7059,2026-06-27 11:28:00,0,400,2026-06-27 11:28:00
137120,43754,7061,2026-06-27 14:04:34,0,400,2026-06-27 14:04:34
137121,43755,7067,2026-06-27 11:07:52,0,400,2026-06-27 11:07:52
137122,42896,7067,2026-06-27 16:38:25,0,400,2026-06-27 16:38:25
137123,41451,7068,2026-06-27 08:53:09,0,400,2026-06-27 08:53:09
137124,43756,7068,2026-06-27 13:42:25,0,400,2026-06-27 13:42:25
137125,43757,7069,2026-06-27 18:11:51,0,400,2026-06-27 18:11:51
137126,43758,7070,2026-06-27 12:36:35,0,400,2026-06-27 12:36:35
137127,41457,7071,2026-06-27 13:46:53,0,400,2026-06-27 13:46:53
137128,43759,7071,2026-06-27 10:44:33,0,400,2026-06-27 10:44:33
137129,42085,6743,2026-06-28 14:51:15,500,600,2026-06-28 14:51:15
137130,42251,6763,2026-06-28 08:25:19,500,600,2026-06-28 08:25:19
137131,42185,6781,2026-06-28 17:10:34,600,675,2026-06-28 17:10:34
137132,42509,6798,2026-06-28 15:26:38,600,675,2026-06-28 15:26:38
137133,42478,6808,2026-06-28 16:29:38,500,600,2026-06-28 16:29:38
137134,42575,6820,2026-06-28 09:38:38,500,600,2026-06-28 09:38:38
137135,40703,6827,2026-06-28 16:01:59,600,800,2026-06-28 16:01:59
137136,42555,6841,2026-06-28 18:07:44,600,800,2026-06-28 18:07:44
137137,42535,6862,2026-06-28 16:02:04,600,800,2026-06-28 16:02:04
137138,42965,6869,2026-06-28 17:29:04,500,650,2026-06-28 17:29:04
137139,42602,6876,2026-06-28 10:56:01,500,700,2026-06-28 10:56:01
137140,42945,6889,2026-06-28 08:05:42,500,600,2026-06-28 08:05:42
137141,42750,6898,2026-06-28 17:00:15,500,600,2026-06-28 17:00:15
137142,43227,6912,2026-06-28 11:17:28,500,675,2026-06-28 11:17:28
137143,43164,6914,2026-06-28 14:03:25,500,650,2026-06-28 14:03:25
137144,43165,6917,2026-06-28 13:52:44,500,650,2026-06-28 13:52:44
137145,43202,6921,2026-06-28 09:52:53,500,700,2026-06-28 09:52:53
137146,43267,6921,2026-06-28 15:48:26,500,700,2026-06-28 15:48:26
137147,43270,6923,2026-06-28 17:01:25,400,650,2026-06-28 17:01:25
137148,43299,6924,2026-06-28 10:34:29,400,500,2026-06-28 10:34:29
137149,43330,6926,2026-06-28 18:09:04,400,700,2026-06-28 18:09:04
137150,43304,6933,2026-06-28 08:55:10,400,675,2026-06-28 08:55:10
137151,43178,6934,2026-06-28 18:03:50,500,700,2026-06-28 18:03:50
137152,43075,6937,2026-06-28 09:33:45,500,675,2026-06-28 09:33:45
137153,42862,6952,2026-06-28 14:10:20,400,700,2026-06-28 14:10:20
137154,42151,6953,2026-06-28 14:15:05,500,675,2026-06-28 14:15:05
137155,43341,6955,2026-06-28 12:19:47,500,650,2026-06-28 12:19:47
137156,43313,6956,2026-06-28 13:38:47,400,650,2026-06-28 13:38:47
137157,43372,6958,2026-06-28 13:09:34,400,700,2026-06-28 13:09:34
137158,42658,6958,2026-06-28 18:10:42,400,700,2026-06-28 18:10:42
137159,43373,6959,2026-06-28 17:45:16,400,650,2026-06-28 17:45:16
137160,43258,6966,2026-06-28 17:58:45,500,600,2026-06-28 17:58:45
137161,43493,6967,2026-06-28 14:49:43,400,675,2026-06-28 14:49:43
137162,43439,6970,2026-06-28 10:01:54,400,500,2026-06-28 10:01:54
137163,43440,6970,2026-06-28 09:13:33,400,700,2026-06-28 09:13:33
137164,43441,6972,2026-06-28 18:08:57,400,500,2026-06-28 18:08:57
137165,43496,6972,2026-06-28 11:00:39,400,500,2026-06-28 11:00:39
137166,43354,6973,2026-06-28 08:57:23,400,650,2026-06-28 08:57:23
137167,40705,6974,2026-06-28 16:47:21,400,700,2026-06-28 16:47:21
137168,43529,6974,2026-06-28 12:34:21,400,500,2026-06-28 12:34:21
137169,43380,6975,2026-06-28 08:22:22,500,700,2026-06-28 08:22:22
137170,43407,6975,2026-06-28 13:05:18,500,700,2026-06-28 13:05:18
137171,43471,6976,2026-06-28 08:35:41,400,675,2026-06-28 08:35:41
137172,41607,6978,2026-06-28 13:30:47,400,500,2026-06-28 13:30:47
137173,43357,6983,2026-06-28 14:47:18,400,700,2026-06-28 14:47:18
137174,43500,6983,2026-06-28 12:06:01,400,500,2026-06-28 12:06:01
137175,43538,6983,2026-06-28 11:25:13,400,675,2026-06-28 11:25:13
137176,43477,6986,2026-06-28 13:26:41,400,675,2026-06-28 13:26:41
137177,43089,6988,2026-06-28 08:50:56,0,400,2026-06-28 08:50:56
137178,43574,6990,2026-06-28 11:12:00,400,500,2026-06-28 11:12:00
137179,43610,6991,2026-06-28 13:29:12,400,700,2026-06-28 13:29:12
137180,43506,6993,2026-06-28 09:46:12,400,700,2026-06-28 09:46:12
137181,43760,6993,2026-06-28 13:11:47,0,400,2026-06-28 13:11:47
137182,43576,6994,2026-06-28 12:54:18,400,500,2026-06-28 12:54:18
137183,43761,6996,2026-06-28 10:06:15,0,400,2026-06-28 10:06:15
137184,43762,6996,2026-06-28 14:19:38,0,400,2026-06-28 14:19:38
137185,43763,6997,2026-06-28 08:49:06,0,400,2026-06-28 08:49:06
137186,40658,6999,2026-06-28 11:32:13,400,650,2026-06-28 11:32:13
137187,43577,6999,2026-06-28 17:11:41,400,700,2026-06-28 17:11:41
137188,42706,7001,2026-06-28 13:29:14,400,700,2026-06-28 13:29:14
137189,43764,7001,2026-06-28 16:27:51,0,400,2026-06-28 16:27:51
137190,43454,7002,2026-06-28 10:47:51,400,500,2026-06-28 10:47:51
137191,43765,7002,2026-06-28 09:41:56,0,400,2026-06-28 09:41:56
137192,42650,7006,2026-06-28 16:47:47,0,400,2026-06-28 16:47:47
137193,43653,7008,2026-06-28 10:40:06,400,500,2026-06-28 10:40:06
137194,43422,7009,2026-06-28 09:30:16,400,500,2026-06-28 09:30:16
137195,43766,7009,2026-06-28 15:34:39,0,400,2026-06-28 15:34:39
137196,41509,7010,2026-06-28 16:26:49,0,400,2026-06-28 16:26:49
137197,43767,7010,2026-06-28 09:49:04,0,400,2026-06-28 09:49:04
137198,43425,7011,2026-06-28 12:53:50,400,700,2026-06-28 12:53:50
137199,43768,7011,2026-06-28 11:29:21,0,400,2026-06-28 11:29:21
137200,43769,7012,2026-06-28 15:30:10,0,400,2026-06-28 15:30:10
137201,43770,7012,2026-06-28 11:10:11,0,400,2026-06-28 11:10:11
137202,40539,7013,2026-06-28 09:20:47,400,700,2026-06-28 09:20:47
137203,43771,7014,2026-06-28 17:37:37,0,400,2026-06-28 17:37:37
137204,42905,7016,2026-06-28 17:41:40,0,400,2026-06-28 17:41:40
137205,43583,7018,2026-06-28 16:35:06,400,500,2026-06-28 16:35:06
137206,43772,7018,2026-06-28 09:40:34,0,400,2026-06-28 09:40:34
137207,42417,7019,2026-06-28 14:46:55,0,400,2026-06-28 14:46:55
137208,43773,7020,2026-06-28 15:59:39,0,400,2026-06-28 15:59:39
137209,43557,7021,2026-06-28 13:33:13,400,500,2026-06-28 13:33:13
137210,43558,7021,2026-06-28 08:51:56,400,500,2026-06-28 08:51:56
137211,43774,7021,2026-06-28 14:06:42,0,400,2026-06-28 14:06:42
137212,43586,7023,2026-06-28 17:58:55,400,500,2026-06-28 17:58:55
137213,40968,7023,2026-06-28 16:07:13,0,400,2026-06-28 16:07:13
137214,42972,7025,2026-06-28 08:44:50,400,500,2026-06-28 08:44:50
137215,43775,7025,2026-06-28 10:00:06,0,400,2026-06-28 10:00:06
137216,43776,7025,2026-06-28 09:22:33,0,400,2026-06-28 09:22:33
137217,43777,7025,2026-06-28 14:57:13,0,400,2026-06-28 14:57:13
137218,41688,7026,2026-06-28 08:25:11,0,400,2026-06-28 08:25:11
137219,43559,7027,2026-06-28 12:29:52,400,500,2026-06-28 12:29:52
137220,43778,7027,2026-06-28 17:39:32,0,400,2026-06-28 17:39:32
137221,43779,7027,2026-06-28 11:21:31,0,400,2026-06-28 11:21:31
137222,43780,7028,2026-06-28 17:23:26,0,400,2026-06-28 17:23:26
137223,43781,7028,2026-06-28 18:52:15,0,400,2026-06-28 18:52:15
137224,43360,7028,2026-06-28 12:37:26,0,400,2026-06-28 12:37:26
137225,43782,7029,2026-06-28 18:12:42,0,400,2026-06-28 18:12:42
137226,43561,7030,2026-06-28 09:50:47,400,675,2026-06-28 09:50:47
137227,43783,7030,2026-06-28 10:40:54,0,400,2026-06-28 10:40:54
137228,43661,7033,2026-06-28 08:25:24,400,500,2026-06-28 08:25:24
137229,43565,7034,2026-06-28 11:50:07,400,700,2026-06-28 11:50:07
137230,43784,7035,2026-06-28 10:44:23,0,400,2026-06-28 10:44:23
137231,43785,7036,2026-06-28 18:24:52,0,400,2026-06-28 18:24:52
137232,43786,7042,2026-06-28 15:28:12,0,400,2026-06-28 15:28:12
137233,43787,7043,2026-06-28 12:47:39,0,400,2026-06-28 12:47:39
137234,43788,7043,2026-06-28 14:51:53,0,400,2026-06-28 14:51:53
137235,43670,7045,2026-06-28 15:30:54,400,500,2026-06-28 15:30:54
137236,43789,7047,2026-06-28 11:42:40,0,400,2026-06-28 11:42:40
137237,43790,7048,2026-06-28 18:48:28,0,400,2026-06-28 18:48:28
137238,41369,7049,2026-06-28 11:14:19,0,400,2026-06-28 11:14:19
137239,43791,7049,2026-06-28 15:56:37,0,400,2026-06-28 15:56:37
137240,43638,7050,2026-06-28 10:28:29,400,650,2026-06-28 10:28:29
137241,43792,7050,2026-06-28 09:51:50,0,400,2026-06-28 09:51:50
137242,43793,7051,2026-06-28 17:22:34,0,400,2026-06-28 17:22:34
137243,43675,7060,2026-06-28 18:55:17,400,500,2026-06-28 18:55:17
137244,43794,7060,2026-06-28 10:18:59,0,400,2026-06-28 10:18:59
137245,42074,7061,2026-06-28 13:36:05,0,400,2026-06-28 13:36:05
137246,43795,7066,2026-06-28 16:19:16,0,400,2026-06-28 16:19:16
137247,43796,7068,2026-06-28 11:22:27,0,400,2026-06-28 11:22:27
137248,43797,7069,2026-06-28 08:20:09,0,400,2026-06-28 08:20:09
137249,43798,7070,2026-06-28 12:39:37,0,400,2026-06-28 12:39:37
137250,43799,7070,2026-06-28 11:20:54,0,400,2026-06-28 11:20:54
137251,42297,7070,2026-06-28 16:16:26,0,400,2026-06-28 16:16:26
137252,43800,7072,2026-06-28 18:51:31,0,400,2026-06-28 18:51:31
137253,43801,7073,2026-06-28 16:21:18,0,400,2026-06-28 16:21:18
137254,43802,7078,2026-06-28 13:37:18,0,400,2026-06-28 13:37:18
137255,43803,7078,2026-06-28 14:21:05,0,400,2026-06-28 14:21:05
137256,43804,7079,2026-06-28 15:53:38,0,400,2026-06-28 15:53:38
137257,43805,7080,2026-06-28 14:21:31,0,400,2026-06-28 14:21:31
137258,43806,7080,2026-06-28 09:43:36,0,400,2026-06-28 09:43:36
137259,43807,7081,2026-06-28 14:00:41,0,400,2026-06-28 14:00:41
137260,42135,6770,2026-06-29 14:09:42,600,800,2026-06-29 14:09:42
137261,42178,6770,2026-06-29 11:18:47,500,700,2026-06-29 11:18:47
137262,42341,6772,2026-06-29 13:59:21,600,800,2026-06-29 13:59:21
137263,42349,6784,2026-06-29 08:07:32,600,800,2026-06-29 08:07:32
137264,42261,6787,2026-06-29 11:19:51,600,800,2026-06-29 11:19:51
137265,42549,6830,2026-06-29 14:25:06,600,800,2026-06-29 14:25:06
137266,42943,6881,2026-06-29 14:47:49,600,800,2026-06-29 14:47:49
137267,42677,6893,2026-06-29 18:41:29,600,675,2026-06-29 18:41:29
137268,41402,6903,2026-06-29 16:26:28,500,600,2026-06-29 16:26:28
137269,43105,6907,2026-06-29 11:44:33,500,700,2026-06-29 11:44:33
137270,42987,6917,2026-06-29 09:58:21,500,600,2026-06-29 09:58:21
137271,43201,6917,2026-06-29 17:45:47,500,700,2026-06-29 17:45:47
137272,43176,6930,2026-06-29 12:27:48,500,675,2026-06-29 12:27:48
137273,43362,6931,2026-06-29 18:39:37,500,650,2026-06-29 18:39:37
137274,42659,6934,2026-06-29 13:45:50,600,675,2026-06-29 13:45:50
137275,42906,6934,2026-06-29 12:19:47,500,700,2026-06-29 12:19:47
137276,42408,6941,2026-06-29 12:19:44,500,675,2026-06-29 12:19:44
137277,43184,6941,2026-06-29 13:42:12,500,675,2026-06-29 13:42:12
137278,41422,6944,2026-06-29 14:39:47,400,700,2026-06-29 14:39:47
137279,41810,6947,2026-06-29 17:19:19,400,700,2026-06-29 17:19:19
137280,43429,6949,2026-06-29 09:01:21,400,500,2026-06-29 09:01:21
137281,43461,6951,2026-06-29 16:30:59,400,700,2026-06-29 16:30:59
137282,43316,6957,2026-06-29 08:00:48,500,700,2026-06-29 08:00:48
137283,43344,6960,2026-06-29 13:52:42,400,700,2026-06-29 13:52:42
137284,43159,6961,2026-06-29 11:10:32,500,700,2026-06-29 11:10:32
137285,41533,6968,2026-06-29 17:54:08,400,675,2026-06-29 17:54:08
137286,43223,6969,2026-06-29 08:53:10,500,650,2026-06-29 08:53:10
137287,43593,6970,2026-06-29 08:14:14,400,500,2026-06-29 08:14:14
137288,43594,6971,2026-06-29 18:03:48,400,700,2026-06-29 18:03:48
137289,43442,6975,2026-06-29 12:57:55,400,500,2026-06-29 12:57:55
137290,43325,6976,2026-06-29 09:42:07,400,700,2026-06-29 09:42:07
137291,42046,6979,2026-06-29 11:12:15,400,500,2026-06-29 11:12:15
137292,43498,6982,2026-06-29 11:48:58,400,500,2026-06-29 11:48:58
137293,43680,6984,2026-06-29 12:11:52,400,650,2026-06-29 12:11:52
137294,43572,6986,2026-06-29 17:47:11,400,700,2026-06-29 17:47:11
137295,43479,6987,2026-06-29 14:38:20,500,700,2026-06-29 14:38:20
137296,43413,6988,2026-06-29 09:52:39,400,700,2026-06-29 09:52:39
137297,43573,6989,2026-06-29 13:18:29,400,675,2026-06-29 13:18:29
137298,43480,6990,2026-06-29 12:41:45,500,675,2026-06-29 12:41:45
137299,43415,6991,2026-06-29 18:33:20,500,675,2026-06-29 18:33:20
137300,43609,6991,2026-06-29 11:53:43,400,700,2026-06-29 11:53:43
137301,43545,6992,2026-06-29 11:14:46,400,500,2026-06-29 11:14:46
137302,43684,6992,2026-06-29 15:53:04,400,500,2026-06-29 15:53:04
137303,43505,6993,2026-06-29 17:13:25,400,700,2026-06-29 17:13:25
137304,42732,6994,2026-06-29 16:21:31,400,700,2026-06-29 16:21:31
137305,43808,6995,2026-06-29 08:05:17,0,400,2026-06-29 08:05:17
137306,43361,6996,2026-06-29 18:51:56,400,700,2026-06-29 18:51:56
137307,43448,6996,2026-06-29 12:11:47,400,700,2026-06-29 12:11:47
137308,43546,6997,2026-06-29 14:50:36,400,500,2026-06-29 14:50:36
137309,43002,6998,2026-06-29 15:57:14,400,675,2026-06-29 15:57:14
137310,43651,7001,2026-06-29 13:27:25,400,500,2026-06-29 13:27:25
137311,43809,7001,2026-06-29 08:21:10,0,400,2026-06-29 08:21:10
137312,43810,7001,2026-06-29 11:49:30,0,400,2026-06-29 11:49:30
137313,43453,7002,2026-06-29 16:30:50,400,500,2026-06-29 16:30:50
137314,43811,7003,2026-06-29 17:15:18,0,400,2026-06-29 17:15:18
137315,43812,7005,2026-06-29 12:40:44,0,400,2026-06-29 12:40:44
137316,43616,7008,2026-06-29 09:17:41,400,500,2026-06-29 09:17:41
137317,43813,7008,2026-06-29 16:56:49,0,400,2026-06-29 16:56:49
137318,43092,7011,2026-06-29 13:39:26,400,675,2026-06-29 13:39:26
137319,43814,7011,2026-06-29 16:16:51,0,400,2026-06-29 16:16:51
137320,43513,7013,2026-06-29 13:02:25,400,500,2026-06-29 13:02:25
137321,43815,7013,2026-06-29 11:37:11,0,400,2026-06-29 11:37:11
137322,43816,7014,2026-06-29 17:24:30,0,400,2026-06-29 17:24:30
137323,42789,7015,2026-06-29 17:34:28,0,400,2026-06-29 17:34:28
137324,43817,7015,2026-06-29 14:44:18,0,400,2026-06-29 14:44:18
137325,43086,7016,2026-06-29 18:29:51,0,400,2026-06-29 18:29:51
137326,43410,7017,2026-06-29 14:38:57,0,400,2026-06-29 14:38:57
137327,43818,7018,2026-06-29 18:37:43,0,400,2026-06-29 18:37:43
137328,43819,7019,2026-06-29 14:47:28,0,400,2026-06-29 14:47:28
137329,42305,7020,2026-06-29 15:28:44,0,400,2026-06-29 15:28:44
137330,42569,7024,2026-06-29 08:42:29,400,500,2026-06-29 08:42:29
137331,41445,7025,2026-06-29 13:37:14,0,400,2026-06-29 13:37:14
137332,43820,7028,2026-06-29 12:37:23,0,400,2026-06-29 12:37:23
137333,43302,7031,2026-06-29 14:02:55,400,700,2026-06-29 14:02:55
137334,43821,7031,2026-06-29 17:53:14,0,400,2026-06-29 17:53:14
137335,43468,7033,2026-06-29 11:24:48,0,400,2026-06-29 11:24:48
137336,43822,7037,2026-06-29 08:01:55,0,400,2026-06-29 08:01:55
137337,43823,7037,2026-06-29 12:37:14,0,400,2026-06-29 12:37:14
137338,43704,7039,2026-06-29 15:12:59,400,700,2026-06-29 15:12:59
137339,43824,7039,2026-06-29 12:18:34,0,400,2026-06-29 12:18:34
137340,43635,7041,2026-06-29 17:58:03,400,650,2026-06-29 17:58:03
137341,43825,7042,2026-06-29 17:26:10,0,400,2026-06-29 17:26:10
137342,43826,7043,2026-06-29 08:09:53,0,400,2026-06-29 08:09:53
137343,43827,7044,2026-06-29 17:34:36,0,400,2026-06-29 17:34:36
137344,43828,7045,2026-06-29 17:46:48,0,400,2026-06-29 17:46:48
137345,43829,7045,2026-06-29 12:23:24,0,400,2026-06-29 12:23:24
137346,43671,7048,2026-06-29 11:13:45,400,500,2026-06-29 11:13:45
137347,43830,7048,2026-06-29 17:15:55,0,400,2026-06-29 17:15:55
137348,43831,7054,2026-06-29 15:51:37,0,400,2026-06-29 15:51:37
137349,43832,7054,2026-06-29 18:02:35,0,400,2026-06-29 18:02:35
137350,43833,7058,2026-06-29 13:08:11,0,400,2026-06-29 13:08:11
137351,41154,7060,2026-06-29 15:28:20,0,400,2026-06-29 15:28:20
137352,40932,7061,2026-06-29 18:29:28,0,400,2026-06-29 18:29:28
137353,43834,7062,2026-06-29 15:01:40,0,400,2026-06-29 15:01:40
137354,43835,7062,2026-06-29 13:13:28,0,400,2026-06-29 13:13:28
137355,43715,7066,2026-06-29 18:09:32,400,700,2026-06-29 18:09:32
137356,43836,7067,2026-06-29 10:39:10,0,400,2026-06-29 10:39:10
137357,43837,7068,2026-06-29 18:11:04,0,400,2026-06-29 18:11:04
137358,43838,7074,2026-06-29 16:51:18,0,400,2026-06-29 16:51:18
137359,43839,7076,2026-06-29 08:23:33,0,400,2026-06-29 08:23:33
137360,42209,7077,2026-06-29 11:59:33,0,400,2026-06-29 11:59:33
137361,43840,7078,2026-06-29 16:34:12,0,400,2026-06-29 16:34:12
137362,43841,7079,2026-06-29 14:05:21,0,400,2026-06-29 14:05:21
137363,43842,7079,2026-06-29 12:08:13,0,400,2026-06-29 12:08:13
137364,43843,7080,2026-06-29 17:34:12,0,400,2026-06-29 17:34:12
137365,43844,7080,2026-06-29 09:04:04,0,400,2026-06-29 09:04:04
137366,43845,7084,2026-06-29 11:16:19,0,400,2026-06-29 11:16:19
137367,43846,7085,2026-06-29 08:31:19,0,400,2026-06-29 08:31:19
137368,43847,7086,2026-06-29 10:14:33,0,400,2026-06-29 10:14:33
137369,42745,7088,2026-06-29 12:32:16,0,400,2026-06-29 12:32:16
137370,43848,7089,2026-06-29 17:13:21,0,400,2026-06-29 17:13:21
137371,41974,6764,2026-06-30 11:09:10,500,600,2026-06-30 11:09:10
137372,42217,6770,2026-06-30 14:43:19,500,700,2026-06-30 14:43:19
137373,41391,6799,2026-06-30 15:58:51,600,700,2026-06-30 15:58:51
137374,42613,6823,2026-06-30 18:07:54,500,600,2026-06-30 18:07:54
137375,42736,6861,2026-06-30 16:19:58,500,600,2026-06-30 16:19:58
137376,40951,6875,2026-06-30 16:23:46,500,600,2026-06-30 16:23:46
137377,42817,6876,2026-06-30 14:20:14,500,700,2026-06-30 14:20:14
137378,41319,6907,2026-06-30 16:14:40,600,800,2026-06-30 16:14:40
137379,43143,6919,2026-06-30 14:03:26,500,650,2026-06-30 14:03:26
137380,43268,6921,2026-06-30 10:35:39,500,700,2026-06-30 10:35:39
137381,43300,6927,2026-06-30 10:08:29,500,675,2026-06-30 10:08:29
137382,43303,6932,2026-06-30 13:15:28,500,650,2026-06-30 13:15:28
137383,43395,6939,2026-06-30 17:59:54,400,700,2026-06-30 17:59:54
137384,42964,6941,2026-06-30 17:48:59,500,600,2026-06-30 17:48:59
137385,43046,6942,2026-06-30 18:23:45,500,600,2026-06-30 18:23:45
137386,42431,6944,2026-06-30 11:51:38,500,675,2026-06-30 11:51:38
137387,43213,6946,2026-06-30 09:13:19,500,650,2026-06-30 09:13:19
137388,43150,6947,2026-06-30 17:09:36,500,650,2026-06-30 17:09:36
137389,43154,6958,2026-06-30 15:44:15,400,700,2026-06-30 15:44:15
137390,43434,6959,2026-06-30 13:01:02,400,650,2026-06-30 13:01:02
137391,43492,6961,2026-06-30 15:40:59,400,500,2026-06-30 15:40:59
137392,41857,6962,2026-06-30 10:33:38,500,675,2026-06-30 10:33:38
137393,43402,6962,2026-06-30 18:27:47,400,700,2026-06-30 18:27:47
137394,43376,6970,2026-06-30 11:40:18,400,700,2026-06-30 11:40:18
137395,43469,6970,2026-06-30 17:01:33,400,700,2026-06-30 17:01:33
137396,43527,6970,2026-06-30 13:55:20,400,500,2026-06-30 13:55:20
137397,43596,6975,2026-06-30 16:41:36,400,675,2026-06-30 16:41:36
137398,43535,6978,2026-06-30 16:54:12,400,500,2026-06-30 16:54:12
137399,41893,6982,2026-06-30 15:00:26,400,700,2026-06-30 15:00:26
137400,43537,6982,2026-06-30 14:23:29,400,675,2026-06-30 14:23:29
137401,43294,6983,2026-06-30 12:29:05,500,675,2026-06-30 12:29:05
137402,43606,6988,2026-06-30 18:15:59,400,500,2026-06-30 18:15:59
137403,43541,6989,2026-06-30 12:13:26,400,500,2026-06-30 12:13:26
137404,43542,6990,2026-06-30 17:13:57,400,500,2026-06-30 17:13:57
137405,43384,6991,2026-06-30 14:13:05,400,500,2026-06-30 14:13:05
137406,43611,6992,2026-06-30 12:49:39,500,700,2026-06-30 12:49:39
137407,43360,6995,2026-06-30 10:46:50,400,650,2026-06-30 10:46:50
137408,43649,6998,2026-06-30 08:57:33,400,650,2026-06-30 08:57:33
137409,43849,6999,2026-06-30 13:32:43,0,400,2026-06-30 13:32:43
137410,43549,7001,2026-06-30 17:39:09,400,700,2026-06-30 17:39:09
137411,43687,7001,2026-06-30 17:56:33,400,500,2026-06-30 17:56:33
137412,41125,7004,2026-06-30 18:21:11,400,500,2026-06-30 18:21:11
137413,43850,7004,2026-06-30 11:23:37,0,400,2026-06-30 11:23:37
137414,43851,7004,2026-06-30 18:05:37,0,400,2026-06-30 18:05:37
137415,43688,7005,2026-06-30 16:12:34,400,700,2026-06-30 16:12:34
137416,43852,7005,2026-06-30 18:51:43,0,400,2026-06-30 18:51:43
137417,43652,7007,2026-06-30 16:02:47,400,500,2026-06-30 16:02:47
137418,43580,7008,2026-06-30 11:00:42,400,675,2026-06-30 11:00:42
137419,43424,7010,2026-06-30 16:52:06,400,700,2026-06-30 16:52:06
137420,43853,7011,2026-06-30 12:53:35,0,400,2026-06-30 12:53:35
137421,43854,7012,2026-06-30 12:53:39,0,400,2026-06-30 12:53:39
137422,43855,7012,2026-06-30 11:24:09,0,400,2026-06-30 11:24:09
137423,43581,7014,2026-06-30 08:16:21,400,675,2026-06-30 08:16:21
137424,43856,7014,2026-06-30 08:22:41,0,400,2026-06-30 08:22:41
137425,41714,7014,2026-06-30 09:25:25,0,400,2026-06-30 09:25:25
137426,43857,7014,2026-06-30 12:07:31,0,400,2026-06-30 12:07:31
